"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1","3_1"
"9846ca8",-275143.2962694168,"unknown",-275136.75787615776,-275131.29472255707,0.0,5.569228172302246,11.387231588363647,20.113324642181396,31.506190299987793,37.52758026123047,63.4583625793457,69.51240754127502,"unknown",75.87321734428406,78.73685884475708,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.6457850933075,"unknown","unknown",92.6693606376648,-166983.17723965645,""
"cc02471",-1081.5067265033722,"unknown",-1075.15220952034,-1068.4447152614594,0.0,7.278512001037598,21.44450855255127,29.222548723220825,37.868712186813354,44.60908126831055,99.92347550392151,"unknown",105.45495557785034,111.57503414154053,113.661465883255,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",119.13258647918701,"unknown","unknown",124.9547107219696,"",""
"0a30844",-67789.9978325367,"unknown",-67783.02461528778,-67777.30282568932,0.0,6.4639599323272705,12.846202373504639,20.589811325073242,109.26300001144409,116.53183150291443,139.85458540916443,"unknown",145.62412571907043,151.87385964393616,154.34911394119263,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",160.37343406677246,"unknown","unknown",166.7782428264618,"",""
"43d0b63",-2306.8036937713623,"unknown",-2299.798684120178,-2294.0470650196075,0.0,7.101697683334351,16.324706315994263,23.377726078033447,42.50252389907837,49.69814372062683,67.76375412940979,"unknown",75.06013584136963,81.79791474342346,84.25449419021606,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",91.43677830696106,"unknown","unknown",97.51668381690979,"",""
"addf295",-3476.547856092453,"unknown",-3470.2047879695892,-3463.056817293167,0.0,7.396991968154907,13.349915742874146,21.45419144630432,46.16183638572693,52.518874645233154,72.55978846549988,"unknown",78.54657220840454,84.40638875961304,87.22732162475586,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",93.96413898468018,"unknown","unknown",99.73376202583313,"",""
"1a8e45b",-47606.23353052139,"unknown",-47599.77338886261,-47593.221621990204,0.0,7.245815277099609,11.48817491531372,19.699164867401123,25.511566638946533,31.49526071548462,37.07546949386597,43.2227885723114,"unknown",49.16995644569397,51.44206237792969,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",58.01901984214783,"unknown","unknown",64.5726580619812,"",""
"5f2a1aa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87b3434",-632942.5529332161,"unknown",-632935.4487559795,-632929.339697361,0.0,5.9907848834991455,24.04214596748352,31.614171981811523,81.89168286323547,87.56119084358215,104.82195377349854,"unknown",111.84275674819946,117.33507013320923,119.41702008247375,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",126.68400168418884,"unknown","unknown",132.2386360168457,"",""
"bd305b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b70ed3",-24.81662368774414,"unknown",-17.94968891143799,-10.913112163543701,0.0,5.712961196899414,12.714793920516968,21.807239532470703,49.600590467453,55.52646327018738,63.840261459350586,"unknown",70.47640872001648,77.25062084197998,81.34342217445374,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.93664765357971,"unknown","unknown",94.83371782302856,"",""
