"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","9A","9B","10","11","12A","12B","13_1","13_2","13_3","15"
"c97639e","","","","","","","","","","","","","","","","","","","","","","","","","",""
"af72486",-79400.21955704689,-79394.10201525688,-79387.10491013527,-79380.01493763924,0.0,6.397618532180786,13.423777103424072,18.821408987045288,28.255780935287476,33.994394302368164,43.99429440498352,49.901082277297974,"unknown",55.69773888587952,57.92753839492798,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",64.73669457435608,"unknown","unknown",70.3543586730957
"e2517d9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e88a68","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9d97673","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aa07d95",-610.2692112922668,-603.6822576522827,-597.7385325431824,-592.2944753170013,0.0,7.111359596252441,9.91308307647705,15.51878309249878,17.108577013015747,22.430294275283813,34.76873564720154,41.62672138214111,"unknown",47.063035011291504,53.05880618095398,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",59.40738892555237,"unknown","unknown",66.30981302261353
"d27b032","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38c4951","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13dba9e","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e6d310e",-18034.388852357864,-18027.406576633453,-18021.192096948624,-18015.27329349518,0.0,6.307969093322754,17.12606906890869,23.072190523147583,34.42175769805908,40.343260049819946,66.28663754463196,72.8981876373291,"unknown",78.74575901031494,80.91815233230591,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",86.37973141670227,"unknown","unknown",93.08885788917542
"8c74aa5",-718.8418869972229,-711.4828109741211,-706.1832904815674,-699.2725415229797,0.0,5.714529037475586,10.69023060798645,16.785813570022583,29.543988943099976,36.368019819259644,160.37044978141785,166.98077917099,"unknown",172.8057405948639,174.52347230911255,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",179.97228121757507,"unknown","unknown",186.0720157623291
