"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","3_1","3_2","2_1"
"bf3dfcf",-12832.398450374603,"unknown",-12825.639339923859,-12820.287738800049,0.0,5.531606674194336,15.352209091186523,22.69436526298523,75.19788718223572,80.8192687034607,107.70502781867981,"unknown",114.59507608413696,121.39340686798096,128.40736389160156,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",133.94066047668457,"unknown","unknown",140.93780755996704,"","",""
"80e625f",-24086.03808259964,"unknown",-24079.178344488144,-24073.752072572708,0.0,5.8708107471466064,12.911112785339355,19.090803384780884,30.528987884521484,36.193676710128784,61.30643963813782,67.69856691360474,"unknown",74.82000756263733,76.61204314231873,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",83.56883192062378,"unknown","unknown",89.80100893974304,"","",""
"9846ca8",-38437.079666376114,"unknown",-38430.86646938324,-38424.51185083389,0.0,7.111590623855591,16.84795117378235,23.056612253189087,38.245888233184814,44.148231983184814,61.51699209213257,67.52118420600891,"unknown",74.13614583015442,75.7221450805664,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",81.75128602981567,"unknown","unknown",87.03727054595947,"","",""
"cc02471",-87008.21063446999,"unknown",-87001.53846740723,-86995.0358505249,0.0,7.195760726928711,9.92840051651001,15.452169179916382,50.41011452674866,55.789140701293945,89.35055828094482,"unknown",95.89333438873291,102.19778847694397,103.65971660614014,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",109.70495295524597,"unknown","unknown",115.96709322929382,"","",""
"0a30844",-137806.1187493801,"unknown",-137798.95261406898,-137793.41674232483,0.0,6.267055034637451,13.863326072692871,20.748408317565918,36.876676082611084,42.33760595321655,53.968505859375,"unknown",60.31542205810547,65.88779950141907,68.46090698242188,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",75.07033681869507,"unknown","unknown",81.4513771533966,"","",""
"43d0b63",-9490.975464582443,"unknown",-9484.351530313492,-9478.58276462555,0.0,5.379676580429077,13.880539417266846,19.897438526153564,38.67457890510559,45.498069763183594,77.58324646949768,"unknown",84.61630201339722,89.88976454734802,91.84572076797485,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",98.72680425643921,"unknown","unknown",104.62923192977905,"","",""
"addf295",-10248.981489896774,"unknown",-10243.393310546875,-10237.731182098389,0.0,5.890142202377319,11.667064428329468,17.428916692733765,44.00115895271301,51.122700929641724,87.63207578659058,"unknown",93.64943790435791,100.46331644058228,102.82132411003113,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",111.26704931259155,"unknown","unknown",117.01829099655151,"","",""
"1a8e45b",-63417.93450379372,"unknown",-63411.712660074234,-63404.19623565674,0.0,6.824692726135254,13.736679077148438,19.569794416427612,29.296177625656128,34.59986400604248,42.666332721710205,"unknown",49.458908557891846,56.24976086616516,58.556639432907104,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",65.05395722389221,"unknown","unknown",71.59987568855286,"","",""
"5f2a1aa",-1472271.7648801804,"unknown",-1472266.0482664108,-1472259.2858073711,0.0,6.499647378921509,8.746772527694702,15.629197120666504,17.421772003173828,23.454520225524902,34.39645171165466,39.683513164520264,"unknown",46.66364908218384,48.77282428741455,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",55.27699661254883,"unknown","unknown",61.36316728591919,"","",""
"87b3434",-154295.5202050209,"unknown",-154289.63544750214,-154284.11854314804,0.0,7.145394325256348,14.405780792236328,20.209413290023804,43.53182291984558,49.03250861167908,78.01286792755127,"unknown",83.63945579528809,90.89097166061401,100.10373783111572,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",105.58467769622803,"unknown","unknown",111.83967804908752,"","",""
"bd305b8",-133901.24478387833,"unknown",-133895.7710661888,-133889.0357322693,0.0,6.324580192565918,16.19089102745056,22.848602771759033,43.75967359542847,51.209084272384644,65.58492469787598,"unknown",71.88823246955872,78.09725975990295,80.53056597709656,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",86.8144462108612,"unknown","unknown",92.3245599269867,"","",""
"4b70ed3",-1005.7301862239838,"unknown",-998.6116428375244,-992.1047537326813,0.0,6.046497344970703,8.072877407073975,14.53896188735962,30.764818906784058,37.02189922332764,51.39551758766174,57.00932312011719,"unknown",63.65265703201294,64.98821711540222,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.38401532173157,"unknown","unknown",78.61523151397705,"","",""
"8ec15bc",-205.42516613006592,"unknown",-199.83138394355774,-194.64561343193054,0.0,6.916912317276001,9.035966157913208,14.810821294784546,40.80124831199646,48.185879707336426,70.29370856285095,"unknown",76.46487808227539,83.05614733695984,87.7065942287445,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",94.3211259841919,"unknown","unknown",101.2455518245697,"","",""
"6c8906b",-44992.73692178726,"unknown",-44986.94319486618,-44979.75123143196,0.0,5.5779547691345215,11.46380066871643,17.186566829681396,35.43869495391846,42.119056224823,252790.127317667,"unknown",252796.14026975632,252803.38654994965,252805.72750496864,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",252812.5076417923,"unknown","unknown",252818.50726127625,"","",""
"dae9b13",-7660.111697673798,"unknown",-7652.871725559235,-7646.377208709717,0.0,10.605984210968018,52.88685655593872,60.05980181694031,80.9209451675415,86.40421509742737,290.3770360946655,"unknown",295.6572940349579,300.8983516693115,302.99082016944885,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",309.035489320755,"unknown","unknown",315.50419640541077,"","",""
"4828266",-111697.35616135597,"unknown",-111690.59137439728,-111683.40141391754,0.0,5.8758649826049805,10.434972047805786,17.32110047340393,40.865468978881836,48.198413372039795,76.11661195755005,"unknown",82.48828053474426,89.42508888244629,93.80583620071411,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",99.48256421089172,"unknown","unknown",104.87988448143005,"","",-6862.563235282898
"614fc3f",-18201.41461277008,"unknown",-18195.021135807037,-18189.356741666794,0.0,7.036634922027588,81.06224751472473,86.73974514007568,96.61372709274292,103.44796013832092,134.32527089118958,141.5033004283905,"unknown",148.77326488494873,150.74880480766296,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",156.84687900543213,"unknown","unknown",163.55057978630066,"","",""
"a300755",-11691.910385131836,"unknown",-11685.732454061508,-11679.502916574478,0.0,5.712668180465698,19.312894821166992,25.087454319000244,45.073384284973145,51.24751091003418,75.94005823135376,"unknown",83.24841642379761,90.22885131835938,92.02730369567871,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",98.92321753501892,"unknown","unknown",104.23204636573792,"","",""
"802d704",-1538.6730320453644,"unknown",-1532.302738904953,-1525.702311038971,0.0,5.6019957065582275,13.057138204574585,20.193803787231445,172.05809378623962,178.48101902008057,195.5208785533905,201.95177936553955,"unknown",208.10417294502258,209.7685239315033,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",215.75323677062988,"unknown","unknown",222.4515097141266,"","",""
"e892cd4",-2777675.919190645,"unknown",-2777669.821639061,-2777664.6283745766,0.0,6.7873451709747314,11.453009605407715,17.89470076560974,32.83973288536072,39.30281090736389,53.43911933898926,"unknown",58.785134077072144,65.47736835479736,73.09190964698792,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",78.4013934135437,"unknown","unknown",85.64121437072754,"","",""
"ac42d69",-2348.487474679947,"unknown",-2341.715986728668,-2336.140394926071,0.0,6.2725512981414795,12.228296518325806,18.862363576889038,45.91803789138794,52.228585720062256,88.79622864723206,95.90636467933655,"unknown",102.04719138145447,104.82178521156311,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",112.03751802444458,"unknown","unknown",117.5830307006836,"","",""
"7bb45d3",-878929.2983427048,"unknown",-878923.2388765812,-878917.2689578533,0.0,7.089017629623413,13.955376625061035,19.310481786727905,32.737587451934814,39.19460868835449,50.6135892868042,"unknown",56.17665100097656,62.24057483673096,64.09371185302734,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",70.83287405967712,"unknown","unknown",77.32122874259949,"","",""
"7622483",-24530.70968389511,"unknown",-24525.44539475441,-24518.455805063248,0.0,6.054576635360718,7.311449766159058,14.165176630020142,17.978445291519165,24.37962245941162,34.59330725669861,"unknown",42.22726345062256,47.853155851364136,53.01431393623352,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",58.32347846031189,"unknown","unknown",64.77122330665588,"","",""
"730747e",-9049.664275169373,"unknown",-9044.15844130516,-9038.160559892654,0.0,7.4920973777771,15.998414754867554,22.118395805358887,34.251614570617676,40.67111396789551,55.19456958770752,"unknown",61.47167420387268,68.3341851234436,70.8027114868164,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",77.502676486969,"unknown","unknown",84.58697080612183,"","",""
"07ff49d",-44838.464659929276,"unknown",-44654.924634218216,-44492.43797636032,0.0,6.927778005599976,12.21053433418274,18.306667804718018,38.946455240249634,45.483497858047485,91.97489714622498,97.25333499908447,"unknown",103.8053252696991,106.6607277393341,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",113.98388504981995,"unknown","unknown",119.93040943145752,"","",""
"22fdb61",-2193.8900911808014,"unknown",-2187.3476412296295,-2181.327255964279,0.0,7.176745414733887,23.233312129974365,28.573893785476685,42.7542564868927,49.07609033584595,103.26528787612915,"unknown",110.0259153842926,116.53565764427185,124.24449467658997,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",130.71499705314636,"unknown","unknown",137.54589295387268,"","",""
"db046f2",-4254.813594818115,"unknown",-4248.055696964264,-4241.76619052887,0.0,6.8877668380737305,13.88056230545044,19.72233009338379,33.668673038482666,40.50132155418396,76.74480557441711,"unknown",82.497549533844,88.8533103466034,90.61869955062866,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",96.03468775749207,"unknown","unknown",103.10866665840149,"","",""
"99ee852",-4560.968021392822,"unknown",-4555.670507669449,-4549.885731935501,0.0,6.009929656982422,11.851280689239502,17.74543070793152,30.034326314926147,35.654646158218384,90.20174837112427,"unknown",97.37214183807373,102.66730093955994,105.06857228279114,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",110.8694543838501,"unknown","unknown",116.97207713127136,"","",""
"ad2fc5b",-906.0577776432037,"unknown",-898.8656628131866,-891.6284513473511,0.0,6.426853895187378,14.228715181350708,21.264585971832275,41.4261200428009,46.83775329589844,152.76371502876282,159.44157481193542,"unknown",166.6619930267334,169.25911617279053,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",175.68608450889587,"unknown","unknown",182.72806453704834,"","",""
"d318264",-299834.91679930687,"unknown",-299828.0756819248,-299821.9955277443,0.0,6.071255683898926,11.366053581237793,17.02459454536438,32.420878171920776,38.234347343444824,67.33210802078247,"unknown",74.55789041519165,80.64687609672546,83.21637034416199,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",89.37800335884094,"unknown","unknown",95.1733136177063,"","",""
"741ef32",-1309.683023929596,"unknown",-1303.1397495269775,-1297.8105957508087,0.0,5.637198448181152,19.30030632019043,24.7459876537323,43.20017147064209,49.01217603683472,64.89452767372131,"unknown",71.66615748405457,78.28300595283508,80.46100735664368,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.90924549102783,"unknown","unknown",92.041508436203,"","",""
"b75259d",-2863770.3684363365,"unknown",-2863765.027559519,-2863758.956642866,0.0,5.677858352661133,13.97142243385315,20.72065782546997,46.02523136138916,61.235820055007935,68.77342319488525,"unknown",74.82503628730774,80.29441499710083,83.43723702430725,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",89.79090189933777,"unknown","unknown",95.35739970207214,"","",-2753269.86241889
"b67425b",-174515.56709599495,"unknown",-174509.87246084213,-174504.49430155754,0.0,6.527846813201904,10.420448064804077,16.912841796875,35.487892866134644,41.69120669364929,77.80664205551147,"unknown",83.59647250175476,89.54651474952698,92.57720017433167,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",98.11775732040405,"unknown","unknown",104.1575710773468,"","",""
"446ad6c",-1242.642608165741,"unknown",-1236.7349145412445,-1230.2111682891846,0.0,5.532253980636597,9.663171291351318,16.105072259902954,34.59752321243286,40.32422685623169,69.291250705719,"unknown",74.66555953025818,81.77080392837524,83.93845701217651,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",90.47613596916199,"unknown","unknown",96.8572928905487,"","",""
"70405ea",-1173.1847882270813,"unknown",-1167.4543511867523,-1161.765201330185,0.0,6.168688774108887,13.973025798797607,20.521464109420776,44.77424478530884,51.138954401016235,89.33926558494568,96.39735317230225,"unknown",103.15897297859192,104.774418592453,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",111.96592664718628,"unknown","unknown",117.3942482471466,"","",""
"1117a63",-684.5242331027985,"unknown",-678.7387590408325,-672.9430141448975,0.0,7.043281316757202,13.177941799163818,19.13299870491028,53.61097049713135,59.020960330963135,175.76527738571167,181.16296434402466,"unknown",186.4526813030243,188.64518690109253,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",194.5529067516327,"unknown","unknown",201.16833877563477,"","",""
"537189f",-2747.863162755966,"unknown",-2741.567577600479,-2735.3821501731873,0.0,6.2747802734375,10.717647790908813,17.845192670822144,41.28830814361572,49.19671678543091,62.44391465187073,"unknown",69.1754322052002,74.65656781196594,77.88974595069885,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",83.70871067047119,"unknown","unknown",89.1085729598999,"","",""
"17b5a6e",-2621582.949357033,"unknown",-2621577.175745249,-2621569.553928852,0.0,5.655879974365234,14.24183964729309,20.77890682220459,40.523258686065674,47.018951177597046,77.94384789466858,"unknown",84.23507285118103,91.14083695411682,92.6564712524414,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",99.41777062416077,"unknown","unknown",104.80156064033508,"","",-2510989.511120081
"d3e37eb",-15770.516484498978,"unknown",-15763.413261890411,-15757.112184047699,0.0,6.885873556137085,11.04331922531128,17.60759472846985,19.793551683425903,26.3099205493927,80.93296074867249,87.58459305763245,"unknown",94.37262868881226,97.08030700683594,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",103.74049162864685,"unknown","unknown",109.88223671913147,"","",""
"2ee7f92",-2645.1502497196198,"unknown",-2638.030559539795,-2631.5888912677765,0.0,5.86121392250061,7.259751319885254,13.328781604766846,24.44110631942749,31.54927945137024,50.7624454498291,56.58226919174194,"unknown",63.02380108833313,65.08066177368164,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.45104122161865,"unknown","unknown",77.31544709205627,"","",""
"89d63ed",-1032.5543320178986,"unknown",-1026.7286729812622,-1019.3264017105103,0.0,6.602474927902222,8.362461566925049,15.317534923553467,18.172942399978638,24.570964813232422,31.690819263458252,"unknown",38.30205488204956,45.27284240722656,46.93173956871033,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",52.351449728012085,"unknown","unknown",59.641897439956665,"","",""
"c0a644e",-329.40138959884644,"unknown",-322.93031096458435,-317.64949798583984,0.0,5.502807855606079,12.720815896987915,19.885851860046387,41.322930574417114,46.8784761428833,60.85284376144409,"unknown",68.19244146347046,73.53047561645508,75.4359450340271,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",81.01877951622009,"unknown","unknown",87.31523084640503,"","",""
"80f558b",-504.44534969329834,"unknown",-498.5309660434723,-492.17607831954956,0.0,6.5598695278167725,14.677481174468994,20.576314449310303,45.71049237251282,52.99984669685364,91.33889603614807,"unknown",98.57193064689636,104.8868658542633,107.59691452980042,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",114.42565608024597,"unknown","unknown",120.53026723861694,"","",""
"87e4f18",-3458.5810430049896,"unknown",-3453.298815011978,-3447.354827642441,0.0,5.400002956390381,9.06186056137085,14.813690423965454,38.547457456588745,44.02664136886597,51.17018175125122,"unknown",56.53557372093201,63.04471254348755,65.48682808876038,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",70.97612071037292,"unknown","unknown",76.25523781776428,"","",""
"0186834",-140735.4924390316,"unknown",-140729.9985897541,-140724.30805158615,0.0,6.93245005607605,12.125782012939453,18.176397562026978,33.2833092212677,39.43921113014221,55.7969388961792,"unknown",62.95906329154968,69.78360152244568,71.64402675628662,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",76.92110896110535,"unknown","unknown",84.0127534866333,"","",""
"0355f6d",-72804.19855380058,"unknown",-72796.85253715515,-72789.7697725296,0.0,6.24239706993103,14.339690208435059,19.989734888076782,37.25562596321106,44.11293411254883,59.111976146698,"unknown",65.94156432151794,72.89006614685059,77.29569363594055,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",82.97672605514526,"unknown","unknown",88.38698649406433,"","",""
"fa6a8b8",-20395.15052962303,"unknown",-20387.96049928665,-20380.819763183594,0.0,7.465077638626099,13.480478763580322,20.384583711624146,34.353774547576904,41.1306893825531,77.65653944015503,"unknown",84.29358959197998,90.1087806224823,91.62887406349182,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",98.31577682495117,"unknown","unknown",104.26567697525024,"","",""
"145d339",-486.6602065563202,"unknown",-480.5151138305664,-474.77631306648254,0.0,6.59916877746582,10.5900137424469,17.39521551132202,53.32769513130188,58.614375591278076,83.15560531616211,"unknown",89.14087915420532,95.97173833847046,97.81954336166382,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",104.40122199058533,"unknown","unknown",111.5369393825531,"","",""
"e96f42c",-38.88893365859985,"unknown",-33.28239679336548,-27.86494469642639,0.0,6.896970987319946,11.230635166168213,17.905781030654907,30.677022457122803,37.340721130371094,51.622151613235474,"unknown",58.80021381378174,65.19930958747864,67.72478222846985,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",74.91643524169922,"unknown","unknown",80.7368381023407,"","",""
"f382ec0",-76333.89354801178,"unknown",-76327.34971261024,-76321.34675216675,0.0,7.178208589553833,10.892761468887329,17.642762899398804,36.82907056808472,43.389490365982056,66.93538975715637,"unknown",73.67677307128906,80.07657790184021,82.40624380111694,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",88.82826161384583,"unknown","unknown",94.24534869194031,"","",""
"962a7dd",-17405.214970350266,"unknown",-17399.399894714355,-17394.10326075554,0.0,6.0256524085998535,12.561585903167725,18.66707181930542,34.47982120513916,40.05894112586975,138.66939520835876,"unknown",144.4858329296112,151.69470810890198,156.61288356781006,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",162.39825129508972,"unknown","unknown",167.99484825134277,"","",""
"5c97513",-32546.597304582596,"unknown",-32539.764788866043,-32532.976410865784,0.0,5.638340950012207,13.825878858566284,20.439051628112793,54.889066219329834,61.35247445106506,71.0904061794281,77.36753845214844,"unknown",84.12257122993469,86.91502475738525,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",93.93773293495178,"unknown","unknown",99.62750291824341,"","",""
"acc6118",-7778.07248544693,"unknown",-7771.794434785843,-7766.224670410156,0.0,6.37725305557251,47.838775396347046,53.42202377319336,67.40748262405396,74.17850160598755,101.13979196548462,"unknown",108.19397687911987,114.72351670265198,116.2539427280426,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",122.56177186965942,"unknown","unknown",128.25202775001526,"","",""
"d33371d",-349583.5582897663,"unknown",-349578.00245308876,-349571.6277639866,0.0,5.900954961776733,18.384563207626343,25.187657117843628,86.99961924552917,94.06715655326843,190.58106589317322,"unknown",196.416499376297,203.60464787483215,207.65738201141357,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",214.81535625457764,"unknown","unknown",221.98200583457947,"","",""
"5d45bd1",-789.5943551063538,"unknown",-782.3182430267334,-776.4254441261292,0.0,6.212743282318115,16.617454290390015,23.437305450439453,62.38729524612427,69.00367546081543,107.71870708465576,"unknown",113.10773229598999,118.89323234558105,129.52411651611328,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",135.1270923614502,"unknown","unknown",140.920179605484,"","",""
"cfcbc2d",-5336.195019960403,"unknown",-5330.605668783188,-5324.673134565353,0.0,7.382140398025513,10.532353401184082,17.021106004714966,37.263383865356445,43.236563205718994,62.5872220993042,"unknown",68.73362469673157,75.46585988998413,84.68072128295898,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",90.31132745742798,"unknown","unknown",95.97821927070618,"","",""
"98ecb86",-85.34927082061768,"unknown",-79.37274146080017,-72.52726984024048,0.0,6.591348886489868,8.303592920303345,14.563880205154419,37.13553214073181,43.00749659538269,67.47036814689636,"unknown",73.61640167236328,79.05636096000671,81.69639778137207,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.5205295085907,"unknown","unknown",93.11163926124573,"","",""
"7636563",-51180.468120098114,"unknown",-51173.22215676308,-51166.22436308861,0.0,5.7331862449646,11.779772520065308,17.558309316635132,48.164284229278564,53.90161728858948,83.52058982849121,"unknown",89.29664468765259,95.99922251701355,97.88971877098083,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",103.19604444503784,"unknown","unknown",108.57308197021484,"","",""
"5d2b358",-4896.133143186569,"unknown",-4889.363179922104,-4883.162720918655,0.0,7.309816598892212,11.974840879440308,19.31694483757019,42.70307397842407,49.6629421710968,71.04148292541504,78.04651927947998,"unknown",84.45430421829224,114.32322549819946,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",119.8996090888977,"unknown","unknown",126.00119543075562,"","",""
"5d9ae0c",-850.5569961071014,"unknown",-843.2769322395325,-837.622775554657,0.0,7.027142524719238,12.48777174949646,18.49032163619995,30.382556915283203,36.592676639556885,44.100034952163696,"unknown",51.0003297328949,57.540040016174316,59.35777688026428,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",66.43214750289917,"unknown","unknown",73.4775779247284,"","",""
"73d4e20",-698.524980545044,"unknown",-692.4129593372345,-686.1005926132202,0.0,6.574206113815308,9.402201175689697,16.56494164466858,23.983379125595093,30.53769016265869,46.7564640045166,"unknown",52.10798358917236,59.16606545448303,61.02591848373413,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",68.12589621543884,"unknown","unknown",73.61643886566162,"","",""
"be94a32",-467.44999051094055,"unknown",-397.5677785873413,-331.2528636455536,0.0,5.673332929611206,7.698088645935059,14.437763452529907,18.199228048324585,24.905389308929443,33.483234167099,"unknown",41.71196222305298,49.45615363121033,55.5364408493042,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",62.532227516174316,"unknown","unknown",68.96563172340393,"","",""
"9f972fb",-418.9006862640381,"unknown",-411.8988473415375,-404.60562348365784,0.0,5.9475414752960205,14.515399932861328,21.40706706047058,41.777052879333496,47.33415746688843,69.89860701560974,"unknown",77.24979877471924,83.24970436096191,85.1590895652771,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",90.8366014957428,"unknown","unknown",96.28884482383728,"","",""
"6e93efd",-886.2337708473206,"unknown",-880.7485117912292,-873.8521807193756,0.0,7.3976335525512695,9.5067458152771,15.82422137260437,126.33620715141296,132.7416672706604,193.55805897712708,200.83413410186768,"unknown",206.84492111206055,215.45091247558594,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",222.52358961105347,"unknown","unknown",229.52690196037292,"","",""
"5a4afae",-113620.18379878998,"unknown",-113614.56738638878,-113609.23923301697,0.0,7.401219844818115,27.261938333511353,34.467204093933105,45.947553396224976,52.75336766242981,62.98022246360779,"unknown",69.15062642097473,76.33059310913086,78.72480201721191,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",84.91997766494751,"unknown","unknown",92.12486743927002,"","",""
"c34e373",-1783.2821741104126,"unknown",-1776.6604363918304,-1770.4557874202728,0.0,6.414293050765991,13.228807926177979,19.404555082321167,35.447185039520264,42.68472099304199,247.92868614196777,254.1142885684967,"unknown",260.5339102745056,262.50372529029846,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",268.7424883842468,"unknown","unknown",274.354975938797,"","",""
"6bac72b",-1873.6960272789001,"unknown",-1866.6613357067108,-1859.6017622947693,0.0,5.9535393714904785,12.130093097686768,18.797003984451294,35.988186836242676,43.09637928009033,52.19632649421692,58.54749894142151,"unknown",64.13673615455627,66.25851702690125,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.2549979686737,"unknown","unknown",78.4375433921814,"","",""
"c9285e4",-31.913685083389282,"unknown",-25.401439905166626,-18.705052614212036,0.0,5.751568555831909,21.014365673065186,26.43973684310913,47.20223665237427,53.93277859687805,69.43496012687683,76.56079339981079,"unknown",83.36598682403564,85.90314984321594,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",92.08219718933105,"unknown","unknown",98.86146211624146,"","",""
"bd4b2f4",-50027.06691479683,"unknown",-49842.88209152222,-49658.40987443924,0.0,6.075869560241699,13.010058403015137,19.201040506362915,59.68920922279358,65.62456011772156,75.83378267288208,"unknown",81.33483290672302,87.66525912284851,90.13354969024658,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",96.36313843727112,"unknown","unknown",103.3746886253357,"","",""
"bd650e8",-2774.1025121212006,"unknown",-2767.6127314567566,-2761.0356521606445,0.0,6.08257269859314,19.60878348350525,26.615330934524536,41.329856872558594,47.4598228931427,55.88781142234802,"unknown",62.024487018585205,68.92177653312683,72.49790954589844,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",77.80004692077637,"unknown","unknown",83.86703491210938,"","",""
"b81bc6e",-1365069.3907871246,"unknown",-1365062.8992290497,-1365057.0821185112,0.0,6.597233057022095,12.524774312973022,18.999391794204712,40.88709998130798,46.58208227157593,76.54320025444031,"unknown",82.61561346054077,88.9387264251709,91.03541779518127,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",97.71719670295715,"unknown","unknown",103.08218574523926,"","",""
"0ff20c2",-15488.302400827408,"unknown",-15483.039606809616,-15477.855355978012,0.0,5.720986366271973,12.259571313858032,18.04502820968628,69.16111946105957,75.30429792404175,137.12054228782654,144.09923386573792,"unknown",150.93553018569946,152.43408370018005,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",159.45381355285645,"unknown","unknown",166.55037260055542,"","",""
"b0e3caa",-4482.237360715866,"unknown",-4476.2331211566925,-4469.859557151794,0.0,6.488969326019287,13.456053972244263,20.714629411697388,38.60693287849426,45.97409653663635,81.54847598075867,"unknown",87.21773314476013,93.60753035545349,96.35939764976501,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",102.43791961669922,"unknown","unknown",108.74494552612305,"","",""
"45f7f6c",-5810.792227745056,"unknown",-5804.141890525818,-5797.802942276001,0.0,6.970949172973633,10.091501474380493,16.206750631332397,629.0771605968475,634.4396321773529,638.4182360172272,"unknown",645.4362065792084,651.4157407283783,653.0823981761932,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",658.6825211048126,"unknown","unknown",665.3289902210236,"","",""
"1df700a",-12056.976073265076,"unknown",-12051.104400157928,-12045.018037557602,0.0,6.859713792800903,15.480388641357422,20.74592685699463,40.32433009147644,45.74281358718872,78.09002780914307,"unknown",84.26716160774231,90.62626814842224,93.67300057411194,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",99.88312888145447,"unknown","unknown",107.05045056343079,"","",""
"d3a396c",-10013.817266225815,"unknown",-10008.341400623322,-10001.150690317154,0.0,7.053014755249023,15.530620574951172,22.547977924346924,31.025850534439087,37.88242745399475,684.6714119911194,690.3107099533081,"unknown",697.4918956756592,701.5950021743774,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",707.5756919384003,"unknown","unknown",714.7821562290192,"","",""
