"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","3_1","2_1"
"0186834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0355f6d",-80286.37498450279,"unknown",-80279.80151867867,-80273.4031534195,0.0,6.763954401016235,12.978964567184448,18.274450302124023,42.91373038291931,48.92354989051819,69.48453092575073,"unknown",76.53583645820618,82.04069566726685,84.11312866210938,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",89.37358212471008,"unknown","unknown",95.41311836242676,"",""
"fa6a8b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145d339",-27922.28440093994,"unknown",-27915.28088593483,-27909.34462428093,0.0,6.749084711074829,9.254579305648804,16.253570556640625,47.00257158279419,54.00812101364136,63.791664838790894,"unknown",69.43822979927063,74.99201774597168,76.83355450630188,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",83.56159973144531,"unknown","unknown",90.71606397628784,"",""
"e96f42c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f382ec0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962a7dd",-1021.0081992149353,"unknown",-1014.2766644954681,-1008.4676220417023,0.0,6.376344919204712,10.243022203445435,16.661614418029785,27.052534341812134,32.8913209438324,43.726621866226196,"unknown",50.038201332092285,56.49450397491455,58.16475582122803,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",63.925257444381714,"unknown","unknown",69.37636470794678,"",""
"5c97513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"acc6118",-131946.73523449898,"unknown",-131939.52423143387,-131932.84006118774,0.0,6.0683205127716064,11.788473844528198,18.97932004928589,28.570213794708252,34.261462926864624,41.60929727554321,"unknown",46.931986808776855,53.85943388938904,55.59275221824646,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",62.16903853416443,"unknown","unknown",68.82332849502563,"",""
"d33371d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d45bd1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-27227.476922512054,"unknown",-27221.416553258896,-27214.20345377922,0.0,6.014029264450073,11.64805793762207,17.828532695770264,26.872592449188232,33.04807639122009,42.60810589790344,"unknown",49.52120661735535,56.327632665634155,58.77016067504883,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",64.06200838088989,"unknown","unknown",72.3743360042572,"",""
"7636563",-54.19620943069458,"unknown",-47.13056802749634,-39.95492935180664,0.0,7.012375831604004,9.177931308746338,14.873942136764526,31.512219667434692,38.571791887283325,57.762816429138184,"unknown",62.99605894088745,69.201664686203,70.99945902824402,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",78.07467222213745,"unknown","unknown",85.29301285743713,"",""
"5d2b358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
