"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","x_3","12A","12B","13_1","13_2","13_3","15","3_1","2_1"
"5177026",-487044.17885661125,"unknown",-487037.64429807663,-487031.8915014267,0.0,6.299355983734131,18.350623607635498,25.210328340530396,27.055468797683716,32.799832344055176,53.565823554992676,"unknown",59.3939905166626,65.18106198310852,69.25216841697693,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",75.47728276252747,"unknown","unknown",81.95462799072266,"",""
"db0051d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9e9a81e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6289e6c",-1868.1382629871368,"unknown",-1862.497150182724,-1855.4919338226318,0.0,6.3687217235565186,27.996946334838867,35.38760495185852,55.14289951324463,62.10046601295471,68.51276302337646,74.64858222007751,"unknown",81.85838150978088,89.46823143959045,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",95.5499656200409,"unknown","unknown",101.7651777267456,"",""
"a9b4533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1db8420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8a1ecd0",-912137.9820036888,"unknown",-912131.7527480125,-912125.9920578003,0.0,7.11713433265686,27.706374406814575,35.193604946136475,70.39418935775757,76.3978898525238,84.4444432258606,90.51591372489929,"unknown",97.24455738067627,101.24418687820435,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",108.15188884735107,"unknown","unknown",113.71876430511475,"",""
"8fd863f",-20303.486410856247,"unknown",-20297.96048307419,-20291.294872760773,0.0,7.0936644077301025,9.791971683502197,18.15058135986328,34.09173655509949,39.539796113967896,50.488744020462036,57.38907861709595,"unknown",63.9147424697876,64.98145294189453,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",71.14639401435852,"unknown","unknown",77.32165288925171,"",""
"644830a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5dbecee",-90.63238430023193,"unknown",-85.09219694137573,-77.94728112220764,0.0,5.544198751449585,7.602757453918457,14.913812398910522,33.837703466415405,40.72962713241577,46.77116417884827,52.47708201408386,"unknown",58.68885135650635,60.03089666366577,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",66.4159824848175,"unknown","unknown",72.35431051254272,"",""
"86c5f35",-27785.530878067017,"unknown",-27778.839611768723,-27771.62373328209,0.0,7.247083902359009,17.769144773483276,25.844977617263794,55.94387888908386,62.68088889122009,96.1928243637085,103.29461622238159,"unknown",110.08127450942993,111.84978818893433,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",118.56850409507751,"unknown","unknown",125.77500820159912,"",""
"4c072d3",-9356.91903090477,"unknown",-9349.781745910645,-9343.71828341484,0.0,6.37027907371521,37.69887948036194,50.492934465408325,76.35145854949951,83.11110091209412,98.94482517242432,104.77579665184021,"unknown",111.09512376785278,113.93115043640137,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",120.29334545135498,"unknown","unknown",126.34550642967224,"",""
"89bbcd3",-593.4106721878052,"unknown",-586.611964225769,-581.005277633667,0.0,6.543452024459839,21.367544174194336,30.808224201202393,57.417054176330566,63.572367906570435,67.9364960193634,"unknown",74.4208312034607,81.0184268951416,83.04161715507507,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",89.14892554283142,"unknown","unknown",96.36461138725281,"",""
"aa9ac00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9a1b5fa",-13583.860496044159,"unknown",-13578.218300580978,-13571.165914058685,0.0,5.422401666641235,10.012496948242188,18.64439868927002,30.504902124404907,37.21111011505127,84.88553428649902,90.83944320678711,"unknown",97.19350051879883,99.1910662651062,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",105.30957889556885,"unknown","unknown",111.24586129188538,"",""
"d003724",-21678.01619029045,"unknown",-21672.79442000389,-21666.79108762741,0.0,7.26367712020874,12.002642393112183,20.124717235565186,70.87976050376892,77.07480311393738,90.57253408432007,97.78517889976501,"unknown",104.69458436965942,106.42658543586731,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",112.9136860370636,"unknown","unknown",118.41827249526978,"",""
"3a03bea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e427669","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12dfda3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3226bb3",-23067.691112995148,"unknown",-23060.42706131935,-23053.539481401443,0.0,6.390625953674316,34.4097626209259,41.389928102493286,63.40034103393555,68.93823599815369,86.9254195690155,93.9637041091919,"unknown",99.57153248786926,102.41054797172546,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",107.92685198783875,"unknown","unknown",113.57655024528503,"",""
"9f4d288",-1535.0765035152435,"unknown",-1529.4899230003357,-1523.451934337616,0.0,7.325241565704346,11.72709321975708,18.852887392044067,43.15237784385681,48.8786187171936,74.9079897403717,81.77023959159851,"unknown",87.09798574447632,88.91776490211487,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",94.71919870376587,"unknown","unknown",101.70815968513489,"",""
"35adcf1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b2621a2","unknown","unknown","unknown","unknown",0.0,"unknown",15.62946629524231,"unknown",42.23625040054321,"unknown",80.17187237739563,"unknown","unknown","unknown",94.36008048057556,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","",""
"6099d06",-1353.0138621330261,"unknown",-1347.8267817497253,-1341.5601434707642,0.0,7.092898607254028,15.481879234313965,22.955169677734375,42.97801184654236,49.07289791107178,78.3574743270874,"unknown",84.47105526924133,91.20851349830627,93.45874071121216,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",99.50183176994324,"unknown","unknown",105.89605498313904,"",""
"d91bf84","unknown","unknown","unknown","unknown",0.0,"unknown",7.925020456314087,"unknown",29.77145481109619,"unknown",40.107646465301514,"unknown","unknown","unknown",60.444902181625366,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","",""
"c3db77a",-55504.72018623352,"unknown",-55497.87427997589,-55490.80852985382,0.0,6.64227819442749,14.92336106300354,22.453510284423828,42.036675691604614,49.24249339103699,55.18639850616455,"unknown",61.67401957511902,68.46656107902527,70.75697541236877,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",77.7297089099884,"unknown","unknown",83.84072947502136,"",""
"db7d9c3","unknown","unknown","unknown","unknown",0.0,"unknown",13.141303777694702,"unknown",57.77048397064209,"unknown",67.32198977470398,"unknown","unknown","unknown",82.04983448982239,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","",""
"7d9c3_1","unknown","unknown","unknown","unknown",0.0,"unknown",13.141303777694702,"unknown",57.77048397064209,"unknown",67.32198977470398,"unknown","unknown","unknown",82.04983448982239,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","",""
"804c32f",-2285.367354154587,"unknown",-2279.917879343033,-2273.1633915901184,0.0,6.982333660125732,9.063830375671387,17.545472145080566,139.61836290359497,145.3917133808136,152.39294600486755,"unknown",159.3673436641693,165.6055142879486,167.42965960502625,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",174.45744156837463,"unknown","unknown",181.10162687301636,"",""
