"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1"
"9846ca8","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cc02471",-155620.82161426544,"unknown",-155438.0949599743,-155256.56138515472,0.0,6.727989673614502,12.317106246948242,18.257628917694092,26.826526880264282,33.14733695983887,84.2371597290039,90.83477115631104,"unknown",97.6424720287323,99.30417966842651,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",106.03962969779968,"unknown","unknown",112.46089839935303,""
"0a30844",-7586.318225860596,"unknown",-7579.781832456589,-7574.189069509506,0.0,7.114100456237793,13.088423252105713,18.80544376373291,27.263017416000366,32.9203565120697,45.86322784423828,"unknown",52.89696955680847,58.093324184417725,78.46683955192566,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.55770707130432,"unknown","unknown",91.68290996551514,""
"43d0b63",-1207.4934132099152,"unknown",-1201.6713726520538,-1196.3372294902802,0.0,6.3179426193237305,14.101864337921143,20.238873720169067,29.007023096084595,35.26771378517151,43.6344268321991,"unknown",49.84019160270691,55.56205630302429,57.10023307800293,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",62.47638988494873,"unknown","unknown",69.01634383201599,""
"addf295",-2962.7723517417908,"unknown",-2957.4355187416077,-2950.977072954178,0.0,6.167043209075928,11.690985918045044,18.734694004058838,26.766255140304565,33.05790328979492,45.0772910118103,"unknown",51.28087258338928,57.53924250602722,60.324326515197754,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",67.96972799301147,"unknown","unknown",73.57599639892578,""
"1a8e45b",-26382.45188832283,"unknown",-26375.836149930954,-26369.985291957855,0.0,5.8613972663879395,9.571053981781006,14.82515573501587,19.91917610168457,27.102025747299194,53.928571462631226,59.98147439956665,"unknown",67.05584073066711,69.30166602134705,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",74.96139764785767,"unknown","unknown",80.80257987976074,""
"5f2a1aa","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87b3434",-78534.58776164055,"unknown",-78527.55131554604,-78520.3390982151,0.0,6.392957925796509,13.609365940093994,20.783159017562866,36.242342948913574,43.370962142944336,223.09356427192688,"unknown",230.3262495994568,237.5663034915924,239.9512379169464,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",246.61538815498352,"unknown","unknown",252.7462558746338,""
"bd305b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b70ed3",-2861.46688246727,"unknown",-2855.454787015915,-2848.7304995059967,0.0,6.295748233795166,8.97493600845337,14.790747165679932,22.130504846572876,28.328510999679565,36.45173239707947,"unknown",42.184858560562134,48.730311155319214,52.04677128791809,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",57.979180574417114,"unknown","unknown",65.08836817741394,""
"8ec15bc",-17206.587403297424,"unknown",-17199.927595615387,-17193.46110892296,0.0,5.911909818649292,8.6090567111969,14.715258359909058,33.71672534942627,39.8356773853302,7425.84444642067,"unknown",7432.442742109299,7438.873055696487,7441.432453632355,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",7447.486874341965,"unknown","unknown",7453.26967382431,""
"6c8906b",-119891.97458720207,"unknown",-119886.4145617485,-119880.2090101242,0.0,7.017416000366211,9.953322887420654,15.547736883163452,26.364656925201416,32.624269008636475,67.52666807174683,"unknown",73.41622042655945,79.9168004989624,82.07405304908752,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.4981164932251,"unknown","unknown",94.61041975021362,""
"dae9b13","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-26488.173043966293,"unknown",-26481.865030765533,-26476.562478780746,0.0,5.468407154083252,11.126093626022339,16.94697093963623,23.309695959091187,30.513484001159668,65.64284873008728,"unknown",72.64654636383057,79.65409827232361,81.76863884925842,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.94395089149475,"unknown","unknown",95.8252432346344,""
"a300755",-121.82376432418823,"unknown",-116.36410617828369,-110.36148357391357,0.0,6.303940057754517,10.466273546218872,17.25175452232361,23.329664945602417,29.904767990112305,39.48657703399658,"unknown",45.71300435066223,51.35530877113342,53.071303606033325,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",60.08549904823303,"unknown","unknown",66.66082644462585,""
