"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1"
"2ee7f92",-5142.580290555954,"unknown",-5135.44895529747,-5129.576735258102,0.0,5.659887075424194,7.435494661331177,12.947021484375,16.33604335784912,21.656323432922363,29.264768838882446,"unknown",35.414753913879395,41.81013011932373,49.60093665122986,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",55.731592655181885,"unknown","unknown",62.717872619628906,""
"89d63ed",-6088.9978976249695,"unknown",-6081.71461391449,-6075.578155517578,0.0,5.831774950027466,7.784199953079224,13.35059666633606,17.124770641326904,22.956175804138184,31.746089696884155,"unknown",37.67055416107178,43.61495661735535,49.75093340873718,56.23015809059143,58.4856276512146,63.969812631607056,"unknown",70.194655418396,72.5195243358612,"unknown","unknown","unknown","unknown",79.16510653495789,"unknown",85.61841011047363,""
"c0a644e",-3270.7591211795807,"unknown",-3265.3806858062744,-3259.1348583698273,0.0,5.936325550079346,7.381651401519775,14.63322401046753,41.678133487701416,47.656217098236084,51.23490500450134,56.937352418899536,"unknown",63.42896389961243,66.98414611816406,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",73.65544056892395,"unknown","unknown",79.70205688476562,""
"80f558b",-7109.777813673019,"unknown",-7102.667449235916,-7096.33039522171,0.0,6.1888508796691895,13.152026176452637,19.590259313583374,36.20099425315857,43.13992714881897,52.16895771026611,"unknown",58.85958123207092,65.06250834465027,67.34295153617859,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",73.87229013442993,"unknown","unknown",81.03765320777893,""
"87e4f18","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0186834","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0355f6d",-36908.156808137894,"unknown",-36901.137622356415,-36895.19592833519,0.0,6.99202036857605,13.411903142929077,19.30000615119934,30.354920387268066,37.25715708732605,44.51787281036377,"unknown",50.69738483428955,57.492528676986694,59.504016160964966,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",65.96382689476013,"unknown","unknown",71.451500415802,""
"fa6a8b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145d339",-592.4177250862122,"unknown",-586.5313341617584,-579.7972598075867,0.0,5.772134780883789,10.047059774398804,15.52220368385315,24.32537531852722,30.709739923477173,37.820621490478516,44.793742656707764,"unknown",51.707367181777954,59.8513503074646,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",66.19731831550598,"unknown","unknown",71.82778882980347,""
"e96f42c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f382ec0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962a7dd",-1685.5349445343018,"unknown",-1679.3573150634766,-1673.091914653778,0.0,6.805664777755737,158.79450678825378,164.62411665916443,175.0823004245758,180.38402223587036,192.87213730812073,198.18030619621277,"unknown",204.32331109046936,211.92021465301514,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",218.9867181777954,"unknown","unknown",224.82166743278503,""
"5c97513","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"acc6118",-29574.666497945786,"unknown",-29568.64151263237,-29562.8116979599,0.0,6.674900531768799,10.675039052963257,16.23297142982483,24.536577701568604,30.66989040374756,45.293824195861816,"unknown",50.83426213264465,57.11358428001404,62.59842014312744,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",68.52304363250732,"unknown","unknown",75.30125665664673,""
"d33371d","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d45bd1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-614.5059280395508,"unknown",-608.8427498340607,-602.0446364879608,0.0,6.802714586257935,9.977529048919678,16.412973165512085,22.25750184059143,27.908887147903442,34.10243535041809,41.32757544517517,"unknown",47.49967861175537,49.27859902381897,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",55.18316960334778,"unknown","unknown",61.53590416908264,""
"7636563",-24.840283393859863,"unknown",-19.05409526824951,-13.453173160552979,0.0,6.912614345550537,10.817019939422607,17.846850633621216,26.099356412887573,32.66722655296326,53.261123180389404,"unknown",59.37756848335266,64.6549129486084,69.01186275482178,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",74.93497633934021,"unknown","unknown",81.9814829826355,""
"5d2b358","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d9ae0c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73d4e20","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"be94a32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9f972fb","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6e93efd",-6145.278386116028,"unknown",-6139.635974645615,-6132.586722612381,0.0,6.365827798843384,27.36552929878235,32.76463341712952,36.327786922454834,43.47310495376587,49.40265083312988,"unknown",54.9029905796051,62.095526933670044,64.5339469909668,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",70.30446362495422,"unknown","unknown",76.56921458244324,""
"5a4afae","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c34e373","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6bac72b",-7084.2056889534,"unknown",-7077.294840335846,-7070.315896511078,0.0,6.689051151275635,8.850057601928711,14.226381063461304,20.43409538269043,27.23304772377014,35.13337016105652,"unknown",41.18615221977234,46.73426032066345,54.020081996917725,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",60.25509572029114,"unknown","unknown",66.67392659187317,""
"c9285e4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd4b2f4",-17488.22313475609,"unknown",-17482.260493278503,-17475.439566135406,0.0,6.907155990600586,10.992560148239136,18.150641679763794,25.844903469085693,31.920233249664307,50.32969927787781,"unknown",55.773207664489746,62.61441493034363,64.01272320747375,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",70.88431668281555,"unknown","unknown",77.5037362575531,""
"bd650e8","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b81bc6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ff20c2",-25802.328864574432,"unknown",-25795.22494673729,-25788.388793230057,0.0,5.615955352783203,9.318665742874146,15.32874345779419,29.596230268478394,36.29146766662598,90.43505907058716,"unknown",97.77874445915222,104.92685627937317,109.341872215271,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",115.73936128616333,"unknown","unknown",122.44257760047913,""
"b0e3caa","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45f7f6c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1df700a","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3a396c",-15962.126860141754,"unknown",-15956.463230133057,-15950.300529718399,0.0,5.833570957183838,8.1067795753479,14.142055749893188,15.637963771820068,22.55975079536438,27.67219376564026,"unknown",34.01246500015259,41.2964723110199,43.12466883659363,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",50.23919987678528,"unknown","unknown",57.19186449050903,""
"79b129c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d85b5c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43b56f8","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ecbabb","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c9c92b5","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
