"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","otro_3","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","2_2","5_otro_1","4_1"
"3c0c7c1",-2787.904969930649,"unknown",-2781.847569465637,-2774.9501209259033,0.0,5.9276323318481445,10.504400968551636,18.72393226623535,43.30206823348999,50.38201284408569,74.146475315094,"unknown","unknown",80.34534645080566,87.1088490486145,89.12012386322021,95.28012776374817,105.78296446800232,111.540776014328,"unknown","unknown",117.45919489860535,119.8459222316742,"unknown","unknown","unknown","unknown","unknown",125.10918354988098,"unknown",130.66108655929565,136.1872057914734,142.85073566436768,"unknown","unknown",148.51552200317383,152.81573176383972,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",159.54612135887146,"unknown","unknown",165.91641330718994,"","","",""
"89f6d9e",-43.738730669021606,"unknown",-37.00199031829834,-30.368847608566284,0.0,6.668206453323364,10.634767293930054,18.824483156204224,34.4649338722229,40.06673240661621,46.85206580162048,"unknown",52.73455500602722,"unknown",59.97662425041199,70.16388416290283,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.07372283935547,"","unknown",83.10970950126648,88.42315340042114,"unknown",93.99419736862183,"unknown",100.81357908248901,102.88782215118408,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",109.81008386611938,"unknown","unknown",116.07180428504944,"","","",""
"4569a12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39dc9b8",-7464.389276981354,"unknown",-7458.827291727066,-7452.756241798401,0.0,6.032251358032227,26.099766492843628,33.705482482910156,144.44885277748108,151.6052372455597,231.4666337966919,"unknown","unknown",237.91055989265442,244.16799187660217,245.69693636894226,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",252.72947692871094,"","unknown",259.8179805278778,306.89296865463257,"unknown",312.7044110298157,"unknown",319.97157049179077,322.46006321907043,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",328.135724067688,"unknown","unknown",334.5295400619507,"","","",""
"56bae3a",-264.212703704834,"unknown",-258.13302874565125,-251.091304063797,0.0,5.633716821670532,8.887265920639038,16.25495958328247,39.70526146888733,46.50226593017578,63.62903642654419,"unknown",69.32238292694092,"unknown",74.78525567054749,77.11351943016052,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",83.05977296829224,"","unknown",90.00716280937195,101.05815482139587,107.016352891922,"unknown","unknown",114.30055904388428,116.9474024772644,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",123.87888312339783,"unknown","unknown",130.73499250411987,"","","",""
"28ec805",-137252.96998023987,"unknown",-137247.05705046654,-137240.93597459793,0.0,6.619764566421509,25.53594446182251,32.691590547561646,55.862982749938965,61.21867895126343,87.54450535774231,"unknown","unknown",94.35255646705627,100.62790632247925,104.13910818099976,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",110.02502489089966,"","unknown",115.91969442367554,125.74060463905334,"unknown","unknown",131.23248171806335,137.7430775165558,141.3405373096466,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",146.97009754180908,"unknown","unknown",154.15411734580994,"","","",""
"4c8a5bc",-8554.206733226776,"unknown",-8548.586382389069,-8543.121875286102,0.0,6.225240707397461,13.953307867050171,21.94238567352295,45.623188734054565,52.72460436820984,66.33257961273193,"unknown",71.68254542350769,"unknown",77.67895579338074,80.21969079971313,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",86.19199252128601,"","unknown",91.77466607093811,111.64179062843323,"unknown","unknown",118.09429502487183,124.3016128540039,127.04532766342163,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",134.0827865600586,"unknown","unknown",141.1129240989685,"","","",""
"48179d1",-67938.5674200058,"unknown",-67932.42993688583,-67925.56265330315,0.0,7.3525097370147705,10.865278482437134,19.371343851089478,44.22373104095459,51.2129967212677,60.15526819229126,"unknown",66.31594133377075,"unknown",72.83561205863953,75.30751776695251,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",81.3270001411438,"","unknown",88.22513031959534,99.11388826370239,"unknown",105.83737921714783,"unknown",112.79261589050293,116.78123092651367,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",123.38320088386536,"unknown","unknown",129.66666078567505,"","","",""
"d876b22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e845b6b",-83541.46707868576,"unknown",-83535.7644610405,-83529.85296988487,0.0,5.842041730880737,11.605538845062256,18.566604375839233,81.82120037078857,88.94187879562378,91.9064428806305,"unknown",97.72564244270325,"unknown",103.79094958305359,111.21726202964783,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",116.56964349746704,"","unknown",122.29353761672974,139.30015587806702,"unknown",145.5756378173828,"unknown",151.26455092430115,153.31427788734436,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",159.41331219673157,"unknown","unknown",166.19027733802795,-80693.3292863369,"","",""
"619e952",-34192.06572055817,"unknown",-34186.468630075455,-34179.92438173294,0.0,6.77182674407959,10.037765741348267,18.876134872436523,31.992229223251343,38.03722023963928,42.42848587036133,"unknown","unknown",48.580724239349365,54.688875675201416,60.44550323486328,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",66.2198371887207,"","unknown",71.65913653373718,76.55514717102051,"unknown","unknown",82.8314938545227,89.88151669502258,91.35453295707703,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",97.59449672698975,"unknown","unknown",103.01553630828857,"","","",""
"0fd9ca7",-20.72914457321167,"unknown",-13.52401328086853,-6.237026214599609,0.0,5.577765703201294,11.485589981079102,20.09658908843994,101.58223581314087,108.54204320907593,121.1859450340271,"unknown","unknown",128.27385020256042,135.28086709976196,137.99065971374512,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",143.69559407234192,"","unknown",149.54856252670288,166.60172724723816,"unknown","unknown",174.7870819568634,181.05050802230835,183.55804204940796,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",188.92862176895142,"unknown","unknown",196.10836029052734,"","","",""
"ff125d4",-4547.088053941727,"unknown",-4541.737917900085,-4536.147997379303,0.0,5.664499044418335,14.857851505279541,22.954044818878174,201.0454614162445,206.9289948940277,282.29458260536194,"unknown","unknown",287.8973412513733,293.3338215351105,295.7551667690277,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",302.23437452316284,"","unknown",308.45141983032227,329.2704026699066,"unknown","unknown",334.99948930740356,341.1843123435974,343.4664707183838,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",349.92899084091187,"unknown","unknown",355.8985242843628,"","","",""
"0dc7823",-207751.5950601101,"unknown",-207745.41727471352,-207739.08968639374,0.0,5.331368446350098,10.160460472106934,17.397113800048828,40.33463215827942,47.28579616546631,54.21213364601135,59.542181968688965,"unknown","unknown",66.09913945198059,68.03989720344543,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",75.22870373725891,"","unknown",80.7306637763977,100.85605096817017,"unknown","unknown",107.22733664512634,114.42418599128723,118.69985723495483,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",124.57711839675903,"unknown","unknown",130.28893399238586,"","","",""
"64155b9",-933.2375204563141,"unknown",-927.9393482208252,-922.0187876224518,0.0,6.099724054336548,10.003500938415527,18.779650449752808,32.55751609802246,39.21309304237366,47.079702854156494,"unknown","unknown",53.690226316452026,60.109259843826294,62.34346532821655,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.28928112983704,"","unknown",73.57830047607422,82.11202955245972,"unknown",88.22226905822754,"unknown",94.55609321594238,96.4285671710968,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",103.52114629745483,"unknown","unknown",109.42581915855408,"","","",""
"9cfbb83",-10333.116224050522,"unknown",-10326.806327581406,-10319.834278583527,0.0,5.379592418670654,756981.2298052311,756989.389724493,921560.1781623363,921566.732285738,921581.7610578537,"unknown","unknown",921587.4952914715,921594.0633003712,921596.1910450459,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",921602.8800821304,"","unknown",921609.3312075138,921612.2848370075,921618.3855659962,"unknown","unknown",921625.6301188469,921639.0194911957,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",921645.0952789783,"unknown","unknown",921651.9225184917,"","","",""
"f6ffd76",-242.23973894119263,"unknown",-235.2315230369568,-228.15045928955078,0.0,7.017686128616333,11.574110984802246,20.224427223205566,37.181499004364014,44.42155408859253,52.05384111404419,"unknown",58.13928961753845,"unknown",63.714298725128174,66.15462493896484,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",72.32632970809937,"","unknown",79.38315343856812,94.74338483810425,"unknown",100.19714140892029,"unknown",106.53494644165039,108.45102453231812,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",115.2817029953003,"unknown","unknown",122.03117942810059,"","","",""
"4ac71cf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57b0697",-17680.51924276352,"unknown",-17674.964504003525,-17668.226840019226,0.0,6.948519706726074,11.689957857131958,19.335193395614624,38.17280960083008,44.191503286361694,46.98875403404236,53.32958245277405,"unknown","unknown",60.31268525123596,63.584986448287964,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",69.08942985534668,"","unknown",75.07335472106934,81.42612910270691,"unknown","unknown",87.94590663909912,94.37254691123962,96.35499668121338,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",102.08693385124207,"unknown","unknown",107.67710447311401,"","","",""
"1c202a8",-34.70800304412842,"unknown",-28.338837146759033,-19.302996397018433,0.0,6.530830144882202,8.242533206939697,16.53643226623535,33.67962837219238,40.3634078502655,45.61664056777954,"unknown",52.72365117073059,"unknown",59.58940291404724,64.75783801078796,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",70.04474902153015,"","unknown",76.41407918930054,84.92586040496826,"unknown","unknown",91.46285247802734,98.36863565444946,1138377.8217234612,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",1138384.903776884,"unknown","unknown",1138390.3455102444,"","","",""
"3e625ac",-11159.529552459717,"unknown",-11153.238127708435,-11147.746803283691,0.0,7.123510837554932,328.0301547050476,336.85523533821106,366.84731888771057,373.08403611183167,391.20330595970154,"unknown",397.61650943756104,"unknown",403.14571380615234,603.422521352768,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",610.4142322540283,"","unknown",616.38884806633,630.5475351810455,637.881297826767,"unknown","unknown",644.1235766410828,646.9195523262024,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",652.4488594532013,"unknown","unknown",657.8862943649292,"","","",""
"6b36bf5",-7808.820737361908,"unknown",-7802.718268871307,-7796.728203058243,0.0,6.667247295379639,45.225475788116455,54.066545724868774,82.65704226493835,88.33416175842285,101.9350802898407,"unknown",107.42522549629211,"unknown",112.84009552001953,137.50344729423523,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",143.7911500930786,"","unknown",149.1085000038147,10020.824521541595,10026.818190097809,"unknown","unknown",10033.741983890533,10035.10269165039,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",10041.557589292526,"unknown","unknown",10047.831923484802,"","","",""
"99775ba",-174.6133062839508,"unknown",-169.25465202331543,-163.328754901886,0.0,5.356268882751465,8.358265161514282,16.066341876983643,81.00060939788818,88.1912009716034,91.53833627700806,"unknown",98.06951880455017,"unknown",103.84669852256775,109.78777432441711,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",116.99541640281677,"","unknown",123.10290098190308,132.4406876564026,"unknown",139.3433494567871,"unknown",145.54957151412964,147.57257676124573,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",154.70104122161865,"unknown","unknown",160.61800599098206,"","","",""
"152aa4d",-619.972996711731,"unknown",-613.5534753799438,-607.05601978302,0.0,6.035446882247925,12.561724185943604,19.564276456832886,56.75314998626709,63.75857973098755,80.29977345466614,"unknown","unknown",87.26105070114136,94.4542829990387,113.63912200927734,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",120.70535278320312,"","unknown",126.2032835483551,166.7723572254181,"unknown","unknown",172.66010427474976,179.52549266815186,181.85995721817017,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",187.70703601837158,"unknown","unknown",193.65613198280334,"","","",""
"56191c0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ced331f",-84917.53524112701,"unknown",-84911.84689807892,-84905.19704723358,0.0,7.041052341461182,10.392173767089844,18.187674045562744,36.50315618515015,42.046690225601196,46.65821599960327,"unknown","unknown",53.06428289413452,59.9763240814209,61.793323040008545,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.43231654167175,"","unknown",74.5620608329773,86.10215091705322,"unknown","unknown",92.93634939193726,98.94962096214294,101.48483109474182,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",107.85985922813416,"unknown","unknown",114.0906355381012,"","","",""
"1d235c1",-13030.07953286171,"unknown",-13023.054982423782,-13017.10864186287,0.0,7.061441659927368,26.011770009994507,33.296743392944336,70.86449551582336,76.38117837905884,80.43913292884827,"unknown","unknown",87.2881293296814,92.88210082054138,97.99196457862854,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.6099202632904,"","unknown",110.44212102890015,123.31675481796265,"unknown","unknown",129.56589221954346,135.4218292236328,137.58666038513184,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",144.21175074577332,"unknown","unknown",150.8647644519806,"","","",""
"e6de912",-419.40649247169495,"unknown",-413.7092890739441,-406.5669527053833,0.0,5.753450155258179,113.2500696182251,120.7524528503418,149.4422423839569,154.98264598846436,159.32477188110352,"unknown",165.44314646720886,"unknown",171.3915023803711,176.68843340873718,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",182.7042214870453,"","unknown",189.14443063735962,203.36203479766846,"unknown","unknown",210.1807825565338,215.6677041053772,217.50921988487244,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",223.09540224075317,"unknown","unknown",229.30682706832886,"","","",""
"76bbc0d",-18657.70172739029,"unknown",-18652.335839033127,-18645.225583076477,0.0,5.845419883728027,9.884846210479736,18.42143154144287,42.22336459159851,49.67615723609924,84.48797845840454,"unknown",90.14902544021606,"unknown",96.36482787132263,100.58075499534607,105.92781925201416,109.33572483062744,"unknown","unknown",114.670325756073,120.25568771362305,123.46735191345215,"unknown","unknown","unknown","unknown","unknown",129.0889630317688,"unknown",135.27991938591003,145.16741514205933,"unknown","unknown",151.30236077308655,157.748920917511,163.52187848091125,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",169.45044422149658,"unknown","unknown",176.08996415138245,"","","",""
"36b4ec5",-19949.273151874542,"unknown",-19942.952652454376,-19935.75484061241,0.0,5.668295621871948,12.114030599594116,20.044172763824463,44.17314529418945,51.23594045639038,57.51073360443115,"unknown","unknown",63.01067495346069,70.2115318775177,74.35523986816406,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",80.62516713142395,"","unknown",87.01984190940857,92.1645119190216,97.5859923362732,"unknown","unknown",103.4173355102539,111.97029781341553,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",118.33936834335327,"unknown","unknown",124.10092449188232,"","","",""
"79b65fb",-3479500.4701883793,"unknown",-3479494.8161313534,-3479488.664865494,0.0,6.859620809555054,18.576771020889282,27.25104069709778,47.00132179260254,52.469247579574585,55.81313109397888,"unknown","unknown",62.36781358718872,69.30780696868896,71.2938392162323,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",77.71779203414917,"","unknown",84.36014604568481,91.76311326026917,"unknown","unknown",97.19021558761597,104.35832619667053,108.5532295703888,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",115.16882801055908,"unknown","unknown",121.63186645507812,"","","",""
"7de2a3d",-337.99538111686707,"unknown",-332.51895570755005,-325.7511930465698,0.0,6.52264404296875,415.8817455768585,423.4693703651428,816.2082154750824,823.1586396694183,833.5992376804352,"unknown","unknown",840.0542266368866,846.1331295967102,848.0707263946533,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",854.2827956676483,"","unknown",860.7898714542389,867.5810463428497,"unknown",873.3307876586914,"unknown",878.7127287387848,880.3931653499603,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",887.4785385131836,"unknown","unknown",893.5211560726166,"","","",""
"dbe3880",-514.3528280258179,"unknown",-507.1931416988373,-501.40476965904236,0.0,7.013272285461426,13.266403436660767,20.911230087280273,37.66599416732788,43.81060576438904,47.33902883529663,"unknown","unknown",53.31634283065796,59.60542178153992,66.00277018547058,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",72.17883491516113,"","unknown",78.22182416915894,82.50171232223511,"unknown","unknown",87.85715293884277,93.68003582954407,106.14945030212402,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",111.68728518486023,"unknown","unknown",117.38846182823181,"","","",""
"877fb69",-612.2778699398041,"unknown",-605.6089692115784,-599.8180284500122,0.0,6.7843663692474365,314.0699088573456,322.090567111969,334.90888261795044,341.21126532554626,347.42463088035583,"unknown",354.5699989795685,"unknown",360.1708962917328,364.56537771224976,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",370.7868070602417,"","unknown",377.51246523857117,385.68283462524414,391.96039724349976,"unknown","unknown",397.3131060600281,507.81556463241577,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",513.1406378746033,"unknown","unknown",520.1473293304443,"","","",""
"c17e360",-258728.5017735958,"unknown",-258722.9844133854,-258715.97964835167,0.0,6.228336811065674,12.553285598754883,19.29423689842224,885709.12733531,885715.5382678509,885722.4383540154,"unknown","unknown",885728.8837375641,885734.702796936,885737.2272274494,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",885743.8985712528,"","unknown",885749.4710304737,885760.5809447765,"unknown","unknown",885766.3249378204,885772.6815567017,885776.7798302174,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",885782.3165385723,"unknown","unknown",885788.10958004,"","","",""
"51be121",-769.2596173286438,"unknown",-762.7510497570038,-755.9104597568512,0.0,5.925562620162964,10.96216630935669,19.564847230911255,43.00309753417969,49.822301387786865,58.45859503746033,"unknown",65.12571787834167,"unknown",71.21498084068298,73.03251075744629,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.59287858009338,"","unknown",84.99910235404968,1517271.9179816246,1517278.6650459766,"unknown","unknown",1517285.0577626228,1517287.5325288773,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",1517293.2600314617,"unknown","unknown",1517299.9564967155,"","","",""
"c094913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3b65cc8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ce36e73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e9e1409",-18958.06938290596,"unknown",-18950.97879910469,-18945.101324558258,0.0,6.578268527984619,9.35930347442627,16.93048667907715,30.623876094818115,36.41907453536987,42.179659366607666,"unknown",49.227566719055176,"unknown",54.821492195129395,61.73129630088806,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.57397627830505,"","unknown",74.77875185012817,82.36650896072388,"unknown",89.1304132938385,"unknown",95.07734775543213,97.02931952476501,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",102.66484928131104,"unknown","unknown",108.42769861221313,"","","",""
"6f17bd1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4af2fee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"051761f",-8018.965110301971,"unknown",-8013.250547647476,-8006.345666646957,0.0,7.695682764053345,12.241316318511963,20.1048800945282,41.635379791259766,47.34887361526489,52.784515380859375,"unknown","unknown",58.92232370376587,65.51714944839478,67.59945631027222,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.42162871360779,"","unknown",80.47164702415466,85.51070261001587,"unknown","unknown",91.9963059425354,98.52914023399353,101.77078199386597,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",107.93818068504333,"unknown","unknown",113.25092434883118,"","","",""
"1c627cb",-24188.072608709335,"unknown",-24182.47414946556,-24175.97658586502,0.0,5.76612401008606,9.700843334197998,17.010632514953613,40.294610023498535,47.21544122695923,53.92731237411499,"unknown","unknown",60.44949722290039,67.17572712898254,69.71171450614929,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.89423990249634,"","unknown",83.41302132606506,99.03277516365051,"unknown",104.68461966514587,"unknown",110.85026788711548,112.57372832298279,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",119.46917366981506,"unknown","unknown",124.68394541740417,"","","",""
"5177026",-126235.57857489586,"unknown",-126229.31383895874,-126222.6945900917,0.0,6.914479970932007,419.18492889404297,427.53850412368774,439.76799869537354,445.55450534820557,463.47192001342773,469.2232825756073,"unknown","unknown",474.7238700389862,484.580858707428,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",490.7245273590088,"","unknown",497.60913348197937,581.0604202747345,587.8741946220398,"unknown","unknown",594.9612822532654,596.2699646949768,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",603.5173857212067,"unknown","unknown",609.7064888477325,"","","",""
"db0051d",-67103.91722202301,"unknown",-67097.47836089134,-67091.28342032433,0.0,6.266982078552246,10.743079900741577,18.964052200317383,38.88575339317322,45.327643156051636,67.08374238014221,"unknown","unknown",73.14558219909668,78.7603611946106,81.04825353622437,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",87.98511004447937,"","unknown",94.02621984481812,125.50277829170227,"unknown","unknown",131.6057493686676,137.70167803764343,140.06258821487427,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",146.72063779830933,"unknown","unknown",153.80188465118408,"","","",""
"43bae5c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9e9a81e",-36691.08147621155,"unknown",-36685.036532878876,-36679.53611445427,0.0,5.531185626983643,7.142634391784668,13.890620231628418,41.117809534072876,47.82044792175293,49.74299669265747,"unknown","unknown",55.018922567367554,61.098530530929565,63.049665212631226,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.29482078552246,"","unknown",74.44138169288635,79.73476052284241,"unknown",85.44490766525269,"unknown",91.06832790374756,92.33000898361206,97.55068445205688,99.59552907943726,"unknown","unknown",105.3290057182312,111.80399942398071,113.16727066040039,"unknown","","unknown","unknown","unknown","unknown",118.76762175559998,"unknown",124.86549806594849,"","","",""
"6289e6c",-41611.81005358696,"unknown",-41606.1969704628,-41599.996529340744,0.0,5.636295557022095,26.749561309814453,34.68297076225281,51.77668786048889,58.777663707733154,63.3311505317688,"unknown",68.97578811645508,"unknown",75.16410660743713,526.9967930316925,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",532.9499814510345,"","unknown",539.7963087558746,544.4400107860565,"unknown",550.5887279510498,"unknown",556.9981989860535,558.8828449249268,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",565.0869748592377,"unknown","unknown",571.7792947292328,"","","",""
"c55c183",-2557921.2800970078,"unknown",-2557914.1175603867,-2557907.9274184704,0.0,6.346630811691284,9.687113761901855,17.843874216079712,41.22329545021057,47.264625787734985,54.346070528030396,"unknown","unknown",60.50418496131897,67.52801752090454,71.03349208831787,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.92159104347229,"","unknown",82.24160194396973,97.00114321708679,"unknown","unknown",102.90604710578918,108.87791895866394,127.02844142913818,133.53439235687256,137.2351517677307,143.72709441184998,"unknown","unknown",149.60324001312256,151.2335274219513,"unknown","","unknown","unknown","unknown","unknown",157.91212105751038,"unknown",163.39114427566528,"","","",""
"a9b4533",-90134.76741623878,"unknown",-90129.13670349121,-90122.82260870934,0.0,5.56405782699585,7.629765033721924,15.55061149597168,38.62384057044983,45.31933546066284,59.481569051742554,"unknown",65.85889506340027,"unknown",71.85118770599365,75.8801281452179,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",82.12495708465576,"","unknown",88.30699324607849,165.15165519714355,"unknown",171.645033121109,"unknown",177.0471704006195,178.3586666584015,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",184.65194582939148,"unknown","unknown",191.07731580734253,"","","",""
"fc53f6c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1db8420",-1257.7849235534668,"unknown",-1251.6311557292938,-1245.8203716278076,0.0,5.715658664703369,12.341054677963257,19.221702098846436,34.69837236404419,41.53878211975098,67.66969513893127,"unknown","unknown",74.0895676612854,80.29991292953491,82.25241208076477,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",89.09901022911072,"","unknown",95.89465618133545,104.42647314071655,"unknown","unknown",109.71945667266846,115.69703769683838,118.04970073699951,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",124.31969499588013,"unknown","unknown",129.96755838394165,"","","",""
"8a1ecd0",-274103.8810982704,"unknown",-274097.1781613827,-274090.5642364025,0.0,5.903005838394165,11.106175184249878,17.800578355789185,37.99035358428955,44.71466636657715,64.59018635749817,"unknown",71.96179723739624,"unknown",78.58668088912964,80.58785772323608,86.52550721168518,94.16545391082764,"unknown","unknown",100.71172046661377,107.72112607955933,110.43598532676697,"unknown","unknown","unknown","unknown","unknown",115.91266655921936,"unknown",122.1627688407898,131.9417233467102,"unknown","unknown",137.85359716415405,143.89863657951355,147.09428024291992,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",153.0331745147705,"unknown","unknown",158.88327860832214,"","","",""
