"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1"
"47dcadc","unknown","unknown","unknown","unknown",0.0,"unknown",61.97621965408325,"unknown",117.23810744285583,"unknown",134.32135319709778,"unknown","unknown","unknown","unknown",149.36690187454224,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",180.84492111206055,"unknown","unknown","unknown","unknown",197.28503799438477,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",""
"233ee90",-314592.6378920078,"unknown",-314585.72251725197,-314579.55516147614,0.0,6.208328008651733,12.0220787525177,19.16009521484375,35.21778106689453,42.233593702316284,47.3784704208374,53.8393669128418,"unknown","unknown",60.63758635520935,64.54490685462952,71.49236249923706,80.9845757484436,"unknown",86.64455842971802,"unknown",93.920725107193,96.92462062835693,"unknown","unknown","unknown","unknown","unknown",102.30297064781189,"unknown",107.74206066131592,119.08591890335083,125.813805103302,"unknown","unknown",132.36420392990112,135.09868216514587,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",142.08531737327576,"unknown","unknown",149.22976446151733,""
"db844b1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e4c0f9c",-412.15964221954346,"unknown",-405.90528750419617,-399.95357394218445,0.0,6.320232152938843,10.154561519622803,17.31172204017639,28.170493602752686,34.85239243507385,38.24564456939697,45.08840203285217,"unknown","unknown",52.23835897445679,54.57954978942871,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",60.207802295684814,"","unknown",66.62291073799133,69.85534834861755,76.54964518547058,"unknown","unknown",83.1742467880249,85.68233513832092,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",93.02552199363708,"unknown","unknown",98.86562156677246,""
"fd01af9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77a5d2f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b92dee2",-3251.3361694812775,"unknown",-3244.1393551826477,-3237.9681215286255,0.0,7.930260419845581,11.31433629989624,19.677255392074585,39.1621413230896,46.42699122428894,54.65005683898926,"unknown",61.513712644577026,"unknown",67.17089223861694,69.7820794582367,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.55419707298279,"","unknown",82.37577605247498,96.00267195701599,101.44925236701965,"unknown","unknown",107.15217280387878,109.26770567893982,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",115.95695447921753,"unknown","unknown",122.29239153862,""
"50ec1c5",-16430.95584988594,"unknown",-16424.51604294777,-16418.252637386322,0.0,6.334913492202759,14.437787532806396,22.151639938354492,60.581077098846436,66.43639159202576,81.23407793045044,"unknown","unknown",87.95797872543335,95.04936599731445,98.5701036453247,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.70818591117859,"","unknown",111.20562195777893,143.60965585708618,"unknown","unknown",149.40870308876038,154.64012575149536,157.82923364639282,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",163.1620807647705,"unknown","unknown",169.42618346214294,""
"11892fd",-32095.08711886406,"unknown",-32088.68327975273,-32083.065471172333,0.0,7.352933645248413,11.68221139907837,19.385778427124023,33.22918963432312,39.55220913887024,49.73984336853027,"unknown","unknown",55.974029541015625,63.098376512527466,66.73667979240417,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.81292605400085,"","unknown",79.90004181861877,89.70275449752808,96.38613104820251,"unknown","unknown",103.38148760795593,105.80253839492798,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",112.64975905418396,"unknown","unknown",119.23793816566467,""
"e65bef7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
